"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-01","Nova Scotia","2016A000212","Housing starts","Total units","Unadjusted","Units","300","units","0","v730420","5.1.1.1","1771","","","","0"
"2025-04","Nova Scotia","2016A000212","Housing starts","Total units","Unadjusted","Units","300","units","0","v730420","5.1.1.1","2717","","","","0"
"2025-07","Nova Scotia","2016A000212","Housing starts","Total units","Unadjusted","Units","300","units","0","v730420","5.1.1.1","2840","","","","0"
"2025-10","Nova Scotia","2016A000212","Housing starts","Total units","Unadjusted","Units","300","units","0","v730420","5.1.1.1","2432","","","","0"
"2015-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","286","","","","0"
"2015-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","267","","","","0"
"2015-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","436","","","","0"
"2015-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","361","","","","0"
"2016-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","216","","","","0"
"2016-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","462","","","","0"
"2016-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","420","","","","0"
"2016-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","558","","","","0"
"2017-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","275","","","","0"
"2017-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","386","","","","0"
"2017-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","431","","","","0"
"2017-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","378","","","","0"
"2018-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","458","","","","0"
"2018-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","496","","","","0"
"2018-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","537","","","","0"
"2018-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","536","","","","0"
"2019-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","212","","","","0"
"2019-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","465","","","","0"
"2019-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","671","","","","0"
"2019-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","572","","","","0"
"2020-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","346","","","","0"
"2020-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","416","","","","0"
"2020-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","590","","","","0"
"2020-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","562","","","","0"
"2021-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","394","","","","0"
"2021-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","398","","","","0"
"2021-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","685","","","","0"
"2021-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","776","","","","0"
"2022-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","295","","","","0"
"2022-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","516","","","","0"
"2022-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","792","","","","0"
"2022-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","646","","","","0"
"2023-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","335","","","","0"
"2023-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","549","","","","0"
"2023-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","656","","","","0"
"2023-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","559","","","","0"
"2024-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","366","","","","0"
"2024-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","549","","","","0"
"2024-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","630","","","","0"
"2024-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","534","","","","0"
"2025-01","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","330","","","","0"
"2025-04","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","625","","","","0"
"2025-07","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","688","","","","0"
"2025-10","Nova Scotia","2016A000212","Housing starts","Single-detached","Unadjusted","Units","300","units","0","v730446","5.1.2.1","538","","","","0"
"2015-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","66","","","","0"
"2015-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1250","","","","0"
"2015-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","912","","","","0"
"2015-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","247","","","","0"
"2016-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","343","","","","0"
"2016-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","525","","","","0"
"2016-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","649","","","","0"
"2016-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","594","","","","0"
"2017-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","479","","","","0"
