"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-04","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","382","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","339","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","355","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","326","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","340","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","384","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731428","4.2.6.1","350","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","116","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","83","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","106","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","87","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","214","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","113","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","133","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","133","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","105","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","274","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","127","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","199","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","192","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","228","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","183","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","347","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","186","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","169","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","217","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","196","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","230","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","527","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","303","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","424","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","307","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","442","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","313","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","334","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","336","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","322","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","179","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Total units","Unadjusted","Units","300","units","0","v732321","4.3.1.1","429","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","74","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","52","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","67","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","71","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","91","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","63","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","56","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","78","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","89","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","93","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","86","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","158","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","127","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","121","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","103","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","143","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","125","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","105","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","80","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","113","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","141","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","164","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","127","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","130","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","80","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","163","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","170","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","203","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","145","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","138","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","120","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732332","4.3.2.1","174","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","42","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","31","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","39","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","16","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","123","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","50","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","77","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","55","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","16","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","181","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","41","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","41","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","65","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","107","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","80","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","204","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","61","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","64","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","137","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","83","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","89","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","363","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","176","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","294","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","227","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","279","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","143","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","131","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","191","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","184","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","59","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732376","4.3.4.1","255","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","6","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","20","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","8","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","11","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","10","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","23","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","4","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","19","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","4","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","13","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","14","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","27","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","14","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","46","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","14","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","18","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","25","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","16","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","25","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","28","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","38","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","41","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","33","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","43","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","24","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","46","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","47","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","49","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","67","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","39","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","31","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732343","4.3.3.1","60","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","4","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","11","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","0","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","5","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","19","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","15","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","9","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","28","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","12","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","46","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","12","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","13","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","28","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","9","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","38","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","14","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","18","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","18","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","46","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","8","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","36","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","42","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","53","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","30","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","41","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","28","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","31","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","25","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","43","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","45","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","14","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Row","Unadjusted","Units","300","units","0","v732354","4.3.5.1","58","","","","0"
"2015-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","32","","","","0"
"2015-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","0","","","","0"
"2015-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","31","","","","0"
"2015-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","0","","","","0"
"2016-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","94","","","","0"
"2016-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","12","","","","0"
"2016-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","64","","","","0"
"2016-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","8","","","","0"
"2017-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","0","","","","0"
"2017-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","122","","","","0"
"2017-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","15","","","","0"
"2017-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","1","","","","0"
"2018-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","23","","","","0"
"2018-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","52","","","","0"
"2018-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","28","","","","0"
"2018-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","172","","","","0"
"2019-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","18","","","","0"
"2019-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","30","","","","0"
"2019-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","66","","","","0"
"2019-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","47","","","","0"
"2020-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","15","","","","0"
"2020-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","280","","","","0"
"2020-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","90","","","","0"
"2020-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","221","","","","0"
"2021-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","162","","","","0"
"2021-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","205","","","","0"
"2021-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","65","","","","0"
"2021-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","57","","","","0"
"2022-01","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","81","","","","0"
"2022-04","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","100","","","","0"
"2022-07","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","14","","","","0"
"2022-10","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732365","4.3.6.1","137","","","","0"


