"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","10","","","","0"
"2021-04","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","133","","","","0"
"2021-07","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","104","","","","0"
"2021-10","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","177","","","","0"
"2022-01","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","22","","","","0"
"2022-04","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","189","","","","0"
"2022-07","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","133","","","","0"
"2022-10","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","122","","","","0"
"2023-01","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","37","","","","0"
"2023-04","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","145","","","","0"
"2023-07","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","144","","","","0"
"2023-10","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","261","","","","0"
"2024-01","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","65","","","","0"
"2024-04","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","194","","","","0"
"2024-07","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","139","","","","0"
"2024-10","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","175","","","","0"
"2025-01","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","28","","","","0"
"2025-04","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","247","","","","0"
"2025-07","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","206","","","","0"
"2025-10","New Brunswick","2016A000213","Housing starts","Row","Unadjusted","Units","300","units","0","v730469","6.1.5.1","209","","","","0"
"2015-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","79","","","","0"
"2015-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","83","","","","0"
"2015-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","223","","","","0"
"2015-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","189","","","","0"
"2016-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","19","","","","0"
"2016-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","143","","","","0"
"2016-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","198","","","","0"
"2016-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","107","","","","0"
"2017-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","131","","","","0"
"2017-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","106","","","","0"
"2017-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","212","","","","0"
"2017-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","279","","","","0"
"2018-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","78","","","","0"
"2018-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","175","","","","0"
"2018-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","210","","","","0"
"2018-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","335","","","","0"
"2019-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","35","","","","0"
"2019-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","464","","","","0"
"2019-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","551","","","","0"
"2019-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","285","","","","0"
"2020-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","143","","","","0"
"2020-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","362","","","","0"
"2020-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","829","","","","0"
"2020-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","712","","","","0"
"2021-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","139","","","","0"
"2021-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","553","","","","0"
"2021-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","559","","","","0"
"2021-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","525","","","","0"
"2022-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","305","","","","0"
"2022-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","777","","","","0"
"2022-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","886","","","","0"
"2022-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","677","","","","0"
"2023-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","59","","","","0"
"2023-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","641","","","","0"
"2023-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","988","","","","0"
"2023-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","673","","","","0"
"2024-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","467","","","","0"
"2024-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","889","","","","0"
"2024-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","1384","","","","0"
"2024-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","949","","","","0"
"2025-01","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","746","","","","0"
"2025-04","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","1074","","","","0"
"2025-07","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","1571","","","","0"
"2025-10","New Brunswick","2016A000213","Housing starts","Apartment and other unit type","Unadjusted","Units","300","units","0","v730480","6.1.6.1","1402","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1544","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1563","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1990","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2140","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1630","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1291","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1368","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1399","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1240","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1420","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1801","","","","0"
"2017-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2118","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1713","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1751","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1989","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1933","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1570","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1882","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2559","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2581","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2163","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","1907","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2802","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","3291","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","2962","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","3689","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","4273","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","4787","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","4195","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","4470","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","5034","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Total units","Unadjusted","Units","300","units","0","v731386","6.2.1.1","5196","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","480","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","496","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","771","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","775","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","515","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","576","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","664","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","633","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","415","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","482","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","683","","","","0"
"2017-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","769","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","493","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","500","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","726","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","700","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","508","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","447","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","688","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","739","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","478","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","398","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","586","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","602","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","401","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","588","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","834","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","789","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","556","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","619","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","902","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Single-detached","Unadjusted","Units","300","units","0","v731397","6.2.2.1","917","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1064","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1067","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1219","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1365","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1115","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","715","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","704","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","766","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","825","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","938","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1118","","","","0"
"2017-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1349","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1220","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1251","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1263","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1233","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1062","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1435","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1871","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1842","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1685","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","1509","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","2216","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","2689","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","2561","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","3101","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","3439","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","3998","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","3639","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","3851","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","4132","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Multiples","Unadjusted","Units","300","units","0","v731441","6.2.4.1","4279","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","154","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","118","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","183","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","168","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","98","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","106","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","106","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","114","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","84","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","118","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","143","","","","0"
"2017-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","163","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","96","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","116","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","152","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","136","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","82","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","108","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","166","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","132","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","90","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","104","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","136","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","186","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","134","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","212","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","230","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","230","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","180","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","144","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","128","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731408","6.2.3.1","108","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","93","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","109","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","110","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","151","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","129","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","108","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","104","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","200","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","179","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","200","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","208","","","","0"
